"pitch_type","pitch_id","game_date","start_speed","x0","z0","player_name","batter","pitcher","events","description","spin_dir","spin_rate","break_angle","break_length","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","px","pz","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs","tfs_zulu","catcher","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","hit_speed","hit_angle","effective_speed","release_spin_rate","release_extension","game_pk"
"CH",261,"2017-04-08","84.46     ","2.67001777956254","5.22326578792834","Madison Bumgarner","571976","518516","Field Error","In play, no out","126.770   ","1435.018  ","-18.1     ","7.4       ","14","Wil Myers reaches on a throwing error by third baseman Eduardo Nunez.  ","R ","R","L","SD ","SF ","X",5,4,0,0,2017,"6.511058152750596     ","4.865416122397056   ","1.01749326016359","1.83174943981554","null","null","null",2,4,"bot","125.8700","202.2500","015631","2017-04-09T01:56:31Z","457763","427144","170409_015636","-5.99","-122.455992629911   ","-2.94","9.70","28.38","-24.92","3.37","1.58","5","66.2","-39.45              ","83.62","1701","6.33",490174
"SL",78,"2017-04-08","88.38     ","2.64791869493235","5.44274926924202","Madison Bumgarner","595978","518516","Flyout","In play, out(s)","197.401   ","2057.421  ","23.3      ","4.4       ","7 ","Austin Hedges flies out to left fielder Jarrett Parker.  ","R ","R","L","SD ","SF ","X",7,1,0,0,2017,"-3.328420393415784    ","10.619490941584464  ","-0.443735826391195","2.06585818359757",500208,592669,518466,2,1,"bot","78.6300","96.3600","010328","2017-04-09T01:03:28Z","457763","427144","170409_010328","-6.68","-127.994970327594   ","-5.51","-5.43","30.56","-14.85","3.40","1.58","305","98.0","46.67               ","87.09","2190","6.08",490174
"SL",322,"2017-04-08","86.95     ","2.56410259837332","5.3267139886615","Madison Bumgarner","595978","518516","Flyout","Foul","201.955   ","1039.094  ","11.7      ","6.4       ","13","Austin Hedges flies out to left fielder Jarrett Parker.  ","R ","R","L","SD ","SF ","S",7,1,0,0,2017,"-2.105855851996764    ","5.223623248262424   ","-1.38621314348266","1.43318961493065","null","null",596143,2,5,"bot","57.3200","107.0400","021400","2017-04-09T02:14:00Z","457763","427144","170409_021401","-9.14","-126.0282855886     ","-4.88","-3.38","26.45","-23.80","3.79","1.76","null","null","null","86.36","2160","6.20",490174
"SL",323,"2017-04-08","89.05     ","2.59911410542689","5.3888646165718","Madison Bumgarner","595978","518516","Flyout","Ball","184.933   ","886.217   ","5.0       ","5.7       ","11","Austin Hedges flies out to left fielder Jarrett Parker.  ","R ","R","L","SD ","SF ","B",7,1,0,1,2017,"0.3962324213260464    ","4.58895649093674    ","-0.614079298430579","3.83755105140559","null","null",596143,2,5,"bot","57.3200","107.0400","021427","2017-04-09T02:14:27Z","457763","427144","170409_021432","-8.12","-129.362073559882   ","0.75","-0.68","23.84","-24.30","3.23","1.47","null","null","null","89.37","2171","6.31",490174
"CH",324,"2017-04-08","82.85     ","2.55602202353744","5.34332238038461","Madison Bumgarner","595978","518516","Flyout","In play, out(s)","124.912   ","1421.486  ","-17.5     ","7.6       ","8 ","Austin Hedges flies out to left fielder Jarrett Parker.  ","R ","R","L","SD ","SF ","X",7,1,1,1,2017,"6.633233643163404     ","4.629406264998336   ","0.119124297801382","1.85035742447427","null","null",596143,2,5,"bot","57.3200","107.0400","021505","2017-04-09T02:15:05Z","457763","427144","170409_021506","-7.81","-120.189664582939   ","-2.90","9.66","24.32","-25.43","3.10","1.33","297","87.2","39.78               ","82.76","1661","6.49",490174
"SL",193,"2017-04-08","89.32     ","2.7761600194317","5.34188991072141","Madison Bumgarner","596143","518516","Lineout","Called Strike","165.469   ","1534.594  ","-6.2      ","4.6       ","6 ","Luis Sardinas lines out to left fielder Jarrett Parker.  ","R ","R","L","SD ","SF ","S",7,3,0,0,2017,"2.0009106258807963    ","7.719100213511208   ","0.247489717171035","2.66167759480733","null","null",592669,1,3,"bot","60.3600","86.7000","013622","2017-04-09T01:36:22Z","457763","427144","170409_013622","-7.17","-129.763445703273   ","-3.22","3.44","24.73","-18.89","3.55","1.72","null","null","null","89.69","2214","6.40",490174
"FF",194,"2017-04-08","90.3      ","2.69782480828253","5.6384108958238","Madison Bumgarner","596143","518516","Lineout","Foul Bunt","159.880   ","2239.025  ","-22.7     ","3.5       ","12","Luis Sardinas lines out to left fielder Jarrett Parker.  ","R ","R","L","SD ","SF ","S",7,3,0,1,2017,"4.00804018950564      ","10.939902314896717  ","1.03169175012533","3.53705229752834","null","null",592669,1,3,"bot","60.3600","86.7000","013644","2017-04-09T01:36:44Z","457763","427144","170409_013649","-5.66","-131.135742166127   ","-2.89","6.96","28.37","-13.17","3.58","1.68","null","null","null","null","null","null",490174
"SL",195,"2017-04-08","86.35     ","2.9424121631815","5.26186618649001","Madison Bumgarner","596143","518516","Lineout","Ball","230.529   ","876.085   ","12.6      ","6.9       ","12","Luis Sardinas lines out to left fielder Jarrett Parker.  ","R ","R","L","SD ","SF ","B",7,3,0,2,2017,"-3.576033107513388    ","2.944799739097272   ","1.7211764339946","2.7039543411284","null","null",592669,1,3,"bot","60.3600","86.7000","013723","2017-04-09T01:37:23Z","457763","427144","170409_013724","-1.89","-125.836968072719   ","-0.96","-5.87","20.02","-27.34","3.51","1.75","null","null","null","87.35","2262","6.36",490174
"SL",196,"2017-04-08","85.55     ","2.84781452397764","5.34792179560085","Madison Bumgarner","596143","518516","Lineout","In play, out(s)","204.865   ","1143.447  ","12.5      ","6.4       ","13","Luis Sardinas lines out to left fielder Jarrett Parker.  ","R ","R","L","SD ","SF ","X",7,3,1,2,2017,"-2.632885248049104    ","5.680944330664116   ","-0.257862126943243","1.63730623308757","null","null",592669,1,3,"bot","60.3600","86.7000","013741","2017-04-09T01:37:41Z","457763","427144","170409_013742","-6.78","-124.191235361151   ","-4.35","-4.12","24.65","-23.29","3.38","1.68","347","89.6","25.65               ","85.23","2258","6.19",490174
"SL",55,"2017-04-08","87.11     ","2.81259078322391","5.42811221993708","Madison Bumgarner","592669","518516","Double","Ball","209.529   ","1429.849  ","16.8      ","5.8       ","14","Hunter Renfroe doubles (2) on a sharp line drive to left fielder Jarrett Parker.   Manuel Margot scores.    Yangervis Solarte to 3rd.  ","R ","R","L","SD ","SF ","B",7,3,0,0,2017,"-3.784911473006412    ","6.681604413551987   ","1.09196210048111","1.80213170678914",622534,"null",500208,1,1,"bot","43.3500","101.1600","005817","2017-04-09T00:58:17Z","457763","427144","170409_005818","-3.07","-126.512708909759   ","-4.80","-6.15","25.36","-21.33","3.74","1.62","null","null","null","86.54","2201","5.98",490174
"SL",56,"2017-04-08","87.13     ","2.75796982404054","5.77485144867307","Madison Bumgarner","592669","518516","Double","Called Strike","220.248   ","1421.114  ","21.1      ","6.3       ","5 ","Hunter Renfroe doubles (2) on a sharp line drive to left fielder Jarrett Parker.   Manuel Margot scores.    Yangervis Solarte to 3rd.  ","R ","R","L","SD ","SF ","S",7,3,1,0,2017,"-4.978936210638167    ","5.881602536647332   ","0.104853614888191","2.67717074986607",622534,"null",500208,1,1,"bot","43.3500","101.1600","005839","2017-04-09T00:58:39Z","457763","427144","170409_005840","-5.00","-126.454457320721   ","-3.15","-8.00","27.54","-22.72","3.72","1.65","null","null","null","86.44","2311","6.14",490174
"CU",57,"2017-04-08","77.24     ","2.77198399070539","5.41592967826124","Madison Bumgarner","592669","518516","Double","In play, run(s)","306.760   ","1313.662  ","13.0      ","12.4      ","8 ","Hunter Renfroe doubles (2) on a sharp line drive to left fielder Jarrett Parker.   Manuel Margot scores.    Yangervis Solarte to 3rd.  ","R ","R","L","SD ","SF ","X",7,3,1,1,2017,"-6.363389215155491    ","-4.753254839272212  ","-0.190334767831526","1.78292997173906",622534,"null",500208,1,1,"bot","43.3500","101.1600","005858","2017-04-09T00:58:58Z","457763","427144","170409_005907","-4.74","-112.342987971371   ","0.55","-8.15","19.94","-38.26","3.24","1.51","303","105.6","15.96               ","77.08","2429","6.15",490174
"CH",316,"2017-04-08","84.32     ","2.59205975467937","5.34156323313713","Madison Bumgarner","596143","518516","Single","Foul","118.312   ","1395.706  ","-17.8     ","7.8       ","9 ","Luis Sardinas singles on a sharp line drive to pitcher Madison Bumgarner.  ","R ","R","L","SD ","SF ","S",1,3,0,0,2017,"6.939812608834945     ","3.7384757413073997  ","0.344100842248353","1.68926265484966","null","null","null",2,5,"bot","113.5400","117.5600","021214","2017-04-09T02:12:14Z","457763","427144","170409_021220","-7.55","-122.255801634208   ","-3.22","10.35","27.29","-26.60","3.57","1.64","null","null","null","83.95","1453","6.54",490174
"FF",317,"2017-04-08","90.86     ","2.71237212315087","5.13904063216872","Madison Bumgarner","596143","518516","Single","Ball","164.157   ","1955.947  ","-10.9     ","4.1       ","14","Luis Sardinas singles on a sharp line drive to pitcher Madison Bumgarner.  ","R ","R","L","SD ","SF ","B",1,3,0,1,2017,"2.794081170565596     ","9.844783932040247   ","0.365719671544954","0.858977559937108","null","null","null",2,5,"bot","113.5400","117.5600","021304","2017-04-09T02:13:04Z","457763","427144","170409_021305","-7.01","-131.676963764819   ","-8.15","4.85","31.08","-15.10","3.29","1.56","null","null","null","90.98","2228","6.83",490174
"CH",318,"2017-04-08","84.71     ","2.64381109899324","5.0455094780185","Madison Bumgarner","596143","518516","Single","In play, no out","114.699   ","1522.422  ","-21.3     ","7.8       ","14","Luis Sardinas singles on a sharp line drive to pitcher Madison Bumgarner.  ","R ","R","L","SD ","SF ","X",1,3,1,1,2017,"7.7336574492549115    ","3.556794875987112   ","1.40357948010876","1.85536583075153","null","null","null",2,5,"bot","113.5400","117.5600","021320","2017-04-09T02:13:20Z","457763","427144","170409_021326","-5.42","-123.014816308184   ","-2.18","11.73","26.76","-26.78","3.42","1.67","201","85.9","10.58               ","84.69","1569","6.60",490174
"CU",118,"2017-04-08","76.64     ","2.79864906015075","5.74535972102143","Madison Bumgarner","468504","518516","Sac Bunt","Called Strike","275.315   ","1829.883  ","23.8      ","12.0      ","2 ","Jhoulys Chacin out on a sacrifice bunt, catcher Buster Posey to second baseman Joe Panik.   Allen Cordoba to 2nd.  ","R ","R","L","SD ","SF ","S",2,4,0,0,2017,"11.400698388330648    ","1.0605021610463088  ","-0.12619990263507","3.26361309635526","null","null",642707,0,2,"bot","133.4400","192.4700","011535","2017-04-09T01:15:35Z","457763","427144","170409_011540","-3.15","-111.118080761096   ","2.30","-13.96","23.80","-33.47","3.87","1.79","null","null","null","75.09","2415","5.80",490174
"SL",119,"2017-04-08","85.22     ","2.8866899719452","5.43722082826365","Madison Bumgarner","468504","518516","Sac Bunt","In play, out(s)","203.617   ","1236.110  ","13.1      ","6.2       ","3 ","Jhoulys Chacin out on a sacrifice bunt, catcher Buster Posey to second baseman Joe Panik.   Allen Cordoba to 2nd.  ","R ","R","L","SD ","SF ","X",2,4,0,1,2017,"-2.755315322479392    ","6.301124128827455   ","0.454966294177263","3.22207557696875","null","null",642707,0,2,"bot","133.4400","192.4700","011601","2017-04-09T01:16:01Z","457763","427144","170409_011610","-5.04","-123.706835351173   ","-0.75","-4.22","27.20","-22.52","3.66","1.74","null","null","null","84.72","2215","6.32",490174
"FF",362,"2017-04-08","91.20     ","2.69754592493","5.03844595057561","Madison Bumgarner","622534","518516","Groundout","Called Strike","169.325   ","1580.184  ","-4.0      ","4.4       ","9 ","Manuel Margot grounds out softly to first baseman Brandon Belt.  ","R ","R","L","SD ","SF ","S",3,4,0,0,2017,"1.49905890971544      ","7.951663731339336   ","0.299965219322484","1.67175902893875","null","null","null",2,6,"bot","126.7100","203.5200","022541","2017-04-09T02:25:41Z","457763","427144","170409_022542","-6.79","-132.390672917751   ","-5.38","2.67","27.18","-18.00","3.34","1.58","null","null","null","91.30","2224","6.39",490174
"CH",363,"2017-04-08","84.13     ","2.70116025472715","5.18297308408303","Madison Bumgarner","622534","518516","Groundout","In play, out(s)","97.109    ","958.590   ","-12.7     ","8.6       ","14","Manuel Margot grounds out softly to first baseman Brandon Belt.  ","R ","R","L","SD ","SF ","X",3,4,0,1,2017,"5.281874257970844     ","0.6587154705739896  ","1.24169082402384","1.79558087790013","null","null","null",2,6,"bot","126.7100","203.5200","022555","2017-04-09T02:25:55Z","457763","427144","170409_022600","-5.19","-122.304093132286   ","-1.74","8.02","23.59","-31.17","3.28","1.44","3","46.8","-44.77              ","84.35","1448","6.43",490174
"SL",73,"2017-04-08","86.23     ","2.88270728321183","5.5571248843787","Madison Bumgarner","596143","518516","Pop Out","Ball","233.614   ","795.359   ","12.3      ","7.5       ","12","Luis Sardinas pops out to first baseman Brandon Belt in foul territory.  ","R ","R","L","SD ","SF ","B",3,2,0,0,2017,"-3.535430758906848    ","2.6051512700451     ","1.28623925085497","3.3342667730456",500208,592669,518466,1,1,"bot","178.6000","173.6500","010223","2017-04-09T01:02:23Z","457763","427144","170409_010223","-2.80","-125.150335549523   ","0.26","-5.52","28.77","-28.10","3.33","1.60","null","null","null","85.45","2265","6.24",490174
"FF",74,"2017-04-08","90.99     ","2.83411974540714","5.73064753515435","Madison Bumgarner","596143","518516","Pop Out","In play, out(s)","173.680   ","2671.175  ","-4.6      ","2.2       ","12","Luis Sardinas pops out to first baseman Brandon Belt in foul territory.  ","R ","R","L","SD ","SF ","X",3,2,1,0,2017,"1.573134727666056     ","14.2002141611568    ","0.293086421574056","3.52311010671764",500208,592669,518466,1,1,"bot","178.6000","173.6500","010243","2017-04-09T01:02:43Z","457763","427144","170409_010256","-7.03","-131.649737476387   ","-4.08","2.67","36.61","-8.08","3.37","1.61","113","76.5","74.01               ","89.36","2199","6.31",490174
"null",180,"2017-04-08","null","null","null","Madison Bumgarner","592669","518516","Single","Called Strike","null","null","null","null","null","Hunter Renfroe singles on a line drive to right fielder Hunter Pence.  ","R ","R","L","SD ","SF ","S",9,3,0,0,2017,"null","null","null","null","null","null","null",0,3,"bot","187.1700","127.0300","013325","2017-04-09T01:33:25Z","457763","427144","null","null","null","null","null","null","null","3.41","1.57","null","null","null","null","null","null",490174
"null",181,"2017-04-08","null","null","null","Madison Bumgarner","592669","518516","Single","Called Strike","null","null","null","null","null","Hunter Renfroe singles on a line drive to right fielder Hunter Pence.  ","R ","R","L","SD ","SF ","S",9,3,0,1,2017,"null","null","null","null","null","null","null",0,3,"bot","187.1700","127.0300","013336","2017-04-09T01:33:36Z","457763","427144","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",490174
"CU",182,"2017-04-08","77.7      ","2.55160768799261","5.464988515567","Madison Bumgarner","592669","518516","Single","Foul","300.585   ","1461.346  ","16.2      ","13.1      ","13","Hunter Renfroe singles on a line drive to right fielder Hunter Pence.  ","R ","R","L","SD ","SF ","S",9,3,0,2,2017,"-7.873813961631083    ","-4.653574042318236  ","-1.4828074749223","1.2642817208132","null","null","null",0,3,"bot","187.1700","127.0300","013347","2017-04-09T01:33:47Z","457763","427144","170409_013352","-6.61","-112.519720822482   ","-0.54","-9.76","26.77","-37.94","3.47","1.55","null","null","null","null","null","null",490174
"FF",183,"2017-04-08","90.3      ","2.82476141273843","5.3080086123258","Madison Bumgarner","592669","518516","Single","Ball","154.534   ","1544.956  ","-14.4     ","4.8       ","12","Hunter Renfroe singles on a line drive to right fielder Hunter Pence.  ","R ","R","L","SD ","SF ","B",9,3,0,2,2017,"3.4411913456740804    ","7.225216506040511   ","1.66075144223748","2.89401820686085","null","null","null",0,3,"bot","187.1700","127.0300","013414","2017-04-09T01:34:14Z","457763","427144","170409_013414","-4.18","-131.151348694577   ","-2.48","6.01","27.22","-19.56","3.54","1.63","null","null","null","null","null","null",490174
"FF",184,"2017-04-08","90.9      ","2.82698112616606","5.47586841902597","Madison Bumgarner","592669","518516","Single","In play, no out","159.301   ","2234.217  ","-22.6     ","3.6       ","12","Hunter Renfroe singles on a line drive to right fielder Hunter Pence.  ","R ","R","L","SD ","SF ","X",9,3,1,2,2017,"4.10919217318764      ","10.874213863128672  ","1.16250506713714","2.79793634694405","null","null","null",0,3,"bot","187.1700","127.0300","013433","2017-04-09T01:34:33Z","457763","427144","170409_013441","-5.70","-131.832440724269   ","-4.41","7.18","30.02","-13.18","3.38","1.63","null","null","null","null","null","null",490174
"FF",188,"2017-04-08","90.54     ","2.48221239380922","5.35975248093124","Madison Bumgarner","518466","518516","Pop Out","In play, out(s)","162.529   ","2197.740  ","-15.9     ","3.5       ","4 ","Jabari Blash pops out to second baseman Joe Panik.  ","R ","R","L","SD ","SF ","X",4,2,0,0,2017,"3.420052759468332     ","10.865166825307895  ","-0.639900337486715","2.38570034347342","null","null",592669,0,3,"bot","165.6300","140.9500","013511","2017-04-09T01:35:11Z","457763","427144","170409_013522","-9.25","-131.279381042146   ","-5.16","5.97","27.68","-13.20","3.79","1.64","171","70.7","54.08               ","90.67","2220","6.55",490174
"CH",452,"2017-04-08","83.03     ","2.64706434526177","5.33355247242498","Madison Bumgarner","595978","518516","Groundout","Ball","100.492   ","1168.930  ","-15.8     ","8.9       ","12","Austin Hedges grounds out, shortstop Brandon Crawford to first baseman Brandon Belt.  ","R ","R","L","SD ","SF ","B",6,4,0,0,2017,"6.563574215999315     ","1.215552774114768   ","1.58003103881029","2.48655245900767","null","null","null",2,8,"bot","123.6000","181.1100","025346","2017-04-09T02:53:46Z","457763","427144","170409_025351","-4.54","-120.545404070668   ","-0.33","9.55","25.87","-30.41","3.15","1.32","null","null","null","82.74","1402","6.45",490174
"FF",453,"2017-04-08","90.98     ","2.63096574053611","5.19930541510905","Madison Bumgarner","595978","518516","Groundout","Foul","165.321   ","1482.094  ","-5.4      ","4.7       ","6 ","Austin Hedges grounds out, shortstop Brandon Crawford to first baseman Brandon Belt.  ","R ","R","L","SD ","SF ","S",6,4,1,0,2017,"1.956641448871272     ","7.468593616667773   ","0.238947687283207","2.3523534359648","null","null","null",2,8,"bot","123.6000","181.1100","025403","2017-04-09T02:54:03Z","457763","427144","170409_025412","-6.86","-131.941073826777   ","-3.70","3.42","30.59","-19.14","3.39","1.57","null","null","null","90.35","2200","6.29",490174
"FF",454,"2017-04-08","91.18     ","2.66391560057225","5.19086716868001","Madison Bumgarner","595978","518516","Groundout","Swinging Strike","151.304   ","1495.650  ","-13.7     ","5.1       ","14","Austin Hedges grounds out, shortstop Brandon Crawford to first baseman Brandon Belt.  ","R ","R","L","SD ","SF ","S",6,4,1,1,2017,"3.7668016058159886    ","6.8809934680664995  ","0.903155055938568","2.33331632179162","null","null","null",2,8,"bot","123.6000","181.1100","025424","2017-04-09T02:54:24Z","457763","427144","170409_025429","-5.82","-132.132308481566   ","-3.49","6.54","32.82","-20.23","3.26","1.49","null","null","null","90.15","2312","6.25",490174
"FF",455,"2017-04-08","91.33     ","2.73141032158968","5.29667443248556","Madison Bumgarner","595978","518516","Groundout","Ball","171.816   ","1766.927  ","-4.9      ","3.9       ","12","Austin Hedges grounds out, shortstop Brandon Crawford to first baseman Brandon Belt.  ","R ","R","L","SD ","SF ","B",6,4,1,2,2017,"1.3129883697415918    ","9.127736713571556   ","1.53508069242761","3.17411238455344","null","null","null",2,8,"bot","123.6000","181.1100","025447","2017-04-09T02:54:47Z","457763","427144","170409_025449","-3.55","-132.609714942886   ","-2.41","2.30","32.71","-16.19","3.30","1.48","null","null","null","91.48","2218","6.84",490174
"CU",456,"2017-04-08","77.81     ","2.75673478115551","5.15026031090174","Madison Bumgarner","595978","518516","Groundout","Foul","290.046   ","1762.543  ","19.6      ","12.5      ","14","Austin Hedges grounds out, shortstop Brandon Crawford to first baseman Brandon Belt.  ","R ","R","L","SD ","SF ","S",6,4,2,2,2017,"10.083128224310352    ","3.6789703471194004  ","0.473393998561034","0.987305184805603","null","null","null",2,8,"bot","123.6000","181.1100","025508","2017-04-09T02:55:08Z","457763","427144","170409_025510","-2.17","-113.088252143019   ","-0.95","-12.91","22.85","-36.88","3.01","1.22","null","null","null","77.02","2471","6.03",490174
"SL",457,"2017-04-08","86.81     ","2.87167657472282","5.21476407485836","Madison Bumgarner","595978","518516","Groundout","In play, out(s)","243.776   ","792.703   ","13.0      ","7.5       ","12","Austin Hedges grounds out, shortstop Brandon Crawford to first baseman Brandon Belt.  ","R ","R","L","SD ","SF ","X",6,4,2,2,2017,"-3.80672715616068     ","1.8751259086445642  ","1.0505287937981","2.36870904581059","null","null","null",2,8,"bot","123.6000","181.1100","025538","2017-04-09T02:55:38Z","457763","427144","170409_025544","-3.32","-126.279088018398   ","-1.29","-6.19","24.04","-29.13","3.29","1.41","54","95.6","0.90                ","86.75","2227","6.12",490174
"SL",442,"2017-04-08","87.45     ","2.45979646399011","5.267782281358","Madison Bumgarner","518466","518516","Pop Out","Ball","195.674   ","1243.063  ","11.0      ","5.8       ","13","Jabari Blash pops out to shortstop Brandon Crawford.  ","R ","R","L","SD ","SF ","B",6,2,0,0,2017,"1.7975047356706562    ","6.405387687220499   ","-1.14859666419677","0.995660735182917","null","null","null",0,8,"bot","92.8400","122.8000","025204","2017-04-09T02:52:04Z","457763","427144","170409_025205","-8.46","-126.805177210429   ","-6.38","-2.94","25.20","-21.71","3.87","1.60","null","null","null","87.27","2288","6.30",490174
"FF",443,"2017-04-08","92.17     ","2.39593495048609","5.6947428697083","Madison Bumgarner","518466","518516","Pop Out","In play, out(s)","170.800   ","2235.459  ","-4.8      ","2.9       ","11","Jabari Blash pops out to shortstop Brandon Crawford.  ","R ","R","L","SD ","SF ","X",6,2,1,0,2017,"1.832630853196656     ","11.312305968094345  ","-1.16806867715066","3.24007690922793","null","null","null",0,8,"bot","92.8400","122.8000","025219","2017-04-09T02:52:19Z","457763","427144","170409_025220","-10.00","-133.546835068171   ","-4.20","3.29","30.29","-11.86","3.95","1.73","186","74.8","56.74               ","91.75","2234","6.39",490174
"FF",447,"2017-04-08","91.50     ","2.65060901815158","5.45836010913432","Madison Bumgarner","596143","518516","Groundout","Called Strike","175.137   ","1904.551  ","-.8       ","3.5       ","12","Luis Sardinas grounds out, third baseman Eduardo Nunez to first baseman Brandon Belt.  ","R ","R","L","SD ","SF ","S",5,4,0,0,2017,"0.8343203752404252    ","9.801876159610693   ","0.619960045079763","3.44643078313414","null","null","null",1,8,"bot","119.7000","194.1500","025258","2017-04-09T02:52:58Z","457763","427144","170409_025300","-5.59","-132.763688342996   ","-2.42","1.48","30.37","-14.81","3.29","1.57","null","null","null","90.91","2219","6.24",490174
"CH",448,"2017-04-08","83.28     ","2.64108542734671","5.26701733797982","Madison Bumgarner","596143","518516","Groundout","In play, out(s)","126.514   ","1491.288  ","-18.5     ","7.5       ","14","Luis Sardinas grounds out, third baseman Eduardo Nunez to first baseman Brandon Belt.  ","R ","R","L","SD ","SF ","X",5,4,0,1,2017,"6.792345262507872     ","5.028542203651488   ","0.457106093187192","1.23513446667431","null","null","null",1,8,"bot","119.7000","194.1500","025312","2017-04-09T02:53:12Z","457763","427144","170409_025318","-7.29","-120.770994930914   ","-4.38","9.98","24.71","-24.79","3.43","1.53","28","74.3","0.03                ","82.88","1468","6.32",490174
"FF",411,"2017-04-08","90.83     ","2.41095568535917","5.4102775652854","Madison Bumgarner","592669","518516","Groundout","Ball","174.926   ","1225.515  ","3.3       ","4.9       ","11","Hunter Renfroe grounds out, third baseman Eduardo Nunez to first baseman Brandon Belt.  ","R ","R","L","SD ","SF ","B",5,4,0,0,2017,"0.563680330166748     ","6.346065195081371   ","-1.39353355719522","4.07028900642425","null","null","null",2,7,"bot","108.0700","171.1100","024336","2017-04-09T02:43:36Z","457763","427144","170409_024341","-10.06","-131.667956145772   ","0.59","0.98","29.40","-21.10","3.48","1.66","null","null","null","91.04","2217","6.73",490174
"SL",412,"2017-04-08","87.94     ","2.46816707911044","5.33928283581573","Madison Bumgarner","592669","518516","Groundout","In play, out(s)","219.804   ","831.538   ","12.8      ","6.8       ","13","Hunter Renfroe grounds out, third baseman Eduardo Nunez to first baseman Brandon Belt.  ","R ","R","L","SD ","SF ","X",5,4,1,0,2017,"-2.831616134813268    ","3.398039689496604   ","-1.05173113543697","2.15060462216013","null","null","null",2,7,"bot","108.0700","171.1100","024354","2017-04-09T02:43:54Z","457763","427144","170409_024401","-7.95","-127.675648811853   ","-2.78","-4.68","25.72","-26.55","4.01","1.88","null","82.9","null","87.71","2134","6.22",490174
"CU",255,"2017-04-08","78.18     ","2.65137026378142","5.34762709725038","Madison Bumgarner","622534","518516","Groundout","Called Strike","304.974   ","1732.116  ","16.4      ","13.1      ","8 ","Manuel Margot grounds out, third baseman Eduardo Nunez to first baseman Brandon Belt.  ","R ","R","L","SD ","SF ","S",5,4,0,0,2017,"-8.619740469956135    ","-6.029682023233139  ","-0.200870450840221","1.63095950591156","null","null","null",1,4,"bot","110.1000","176.1900","015520","2017-04-09T01:55:20Z","457763","427144","170409_015521","-3.87","-113.562953503397   ","0.67","-11.11","23.32","-39.95","3.48","1.53","null","null","null","77.26","2434","6.00",490174
"CH",256,"2017-04-08","84.31     ","2.74468171230491","5.08490127953","Madison Bumgarner","622534","518516","Groundout","Ball","140.871   ","1742.831  ","-19.0     ","6.5       ","14","Manuel Margot grounds out, third baseman Eduardo Nunez to first baseman Brandon Belt.  ","R ","R","L","SD ","SF ","B",5,4,0,1,2017,"6.234437861538276     ","7.6631836849831565  ","0.438013948227997","0.328481706311245","null","null","null",1,4,"bot","110.1000","176.1900","015535","2017-04-09T01:55:35Z","457763","427144","170409_015536","-7.45","-122.00177463981    ","-7.03","9.25","27.51","-20.81","3.24","1.55","null","null","null","83.27","1558","6.23",490174
"CU",257,"2017-04-08","76.59     ","2.67221518930566","5.47533078769619","Madison Bumgarner","622534","518516","Groundout","In play, out(s)","306.250   ","1593.320  ","15.1      ","13.5      ","7 ","Manuel Margot grounds out, third baseman Eduardo Nunez to first baseman Brandon Belt.  ","R ","R","L","SD ","SF ","X",5,4,1,1,2017,"-8.05744862385978     ","-5.907681770037348  ","-0.254285873492405","1.75408367053603","null","null","null",1,4,"bot","110.1000","176.1900","015555","2017-04-09T01:55:55Z","457763","427144","170409_015602","-4.09","-111.084470012544   ","0.98","-9.84","24.13","-39.39","3.20","1.45","null","82.9","null","75.06","2454","5.83",490174
"SL",124,"2017-04-08","85.84     ","2.56384168459366","5.33274074053116","Madison Bumgarner","622534","518516","Double","In play, run(s)","250.152   ","853.175   ","15.4      ","8.1       ","13","Manuel Margot doubles (3) on a ground ball to left fielder Jarrett Parker.   Allen Cordoba scores.  ","R ","R","L","SD ","SF ","X",7,4,0,0,2017,"-4.395535166105592    ","1.5866669026527358  ","-1.09678325475553","2.0883181191439","null",642707,"null",1,2,"bot","33.9800","103.9900","011643","2017-04-09T01:16:43Z","457763","427144","170409_011649","-7.60","-124.666753216044   ","-1.94","-6.90","25.80","-29.68","3.35","1.60","null","null","null","85.92","2246","6.50",490174
"CU",110,"2017-04-08","77.27     ","2.79776428675763","5.50892912752549","Madison Bumgarner","642707","518516","Single","Called Strike","288.561   ","1262.827  ","15.6      ","11.9      ","8 ","Allen Cordoba singles on a ground ball to left fielder Jarrett Parker.  ","R ","R","L","SD ","SF ","S",7,4,0,0,2017,"-7.399421259026711    ","-2.484518320026312  ","0.201639614851308","1.81282675663156","null","null","null",0,2,"bot","77.1100","113.6500","011344","2017-04-09T01:13:44Z","457763","427144","170409_011345","-3.60","-112.062040838836   ","-0.09","-9.25","23.51","-35.28","3.52","1.67","null","null","null","75.62","2297","5.63",490174
